client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
712235433,57,F,3,High School,Single,MI,91750,no,yes,no,cellular,Govt,25699.0,3,Blue,435.0,1,135.0,2023-03-12,Week-11,Q1,2023,2886.0,0.0,2326.0,50.0,0.0,Swipe ,Fuel,232.6,0
712236483,48,M,5,Unknown,Unknown,TX,91750,yes,yes,yes,telephone,White-collar,64838.0,3,Gold,250.0,1,117.0,2023-03-12,Week-11,Q1,2023,15704.0,1991.0,4487.0,71.0,0.127,Swipe ,Fuel,314.09,0
712237458,49,M,4,Graduate,Single,FL,91750,yes,yes,yes,unknown,Businessman,41552.0,3,Blue,495.0,0,103.0,2023-03-12,Week-11,Q1,2023,11629.0,802.0,3752.0,78.0,0.069,Chip ,Food,675.36,0
712238958,53,F,1,Graduate,Single,NJ,91750,no,no,no,telephone,Businessman,217807.0,1,Blue,460.0,0,100.0,2023-03-12,Week-11,Q1,2023,7231.0,1047.0,15571.0,115.0,0.145,Swipe ,Fuel,934.26,0
712240083,49,F,2,Uneducated,Single,TX,91750,no,no,no,cellular,Selfemployeed,2565.0,2,Blue,245.0,0,103.0,2023-03-12,Week-11,Q1,2023,3730.0,2517.0,858.0,22.0,0.675,Swipe ,Entertainment,197.34,0
712241433,39,F,3,Uneducated,Single,FL,91750,no,yes,no,cellular,Retirees,55116.0,3,Blue,345.0,0,46.0,2023-03-12,Week-11,Q1,2023,1438.3,1003.0,4247.0,84.0,0.697,Chip ,Bills,254.82,0
712242633,41,M,2,Uneducated,Married,TX,91750,yes,yes,no,cellular,Selfemployeed,45049.0,3,Blue,200.0,0,147.0,2023-03-12,Week-11,Q1,2023,2677.0,2517.0,3911.0,76.0,0.94,Chip ,Grocery,547.54,0
712244733,53,F,4,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,61087.0,2,Blue,125.0,1,130.0,2023-03-12,Week-11,Q1,2023,3132.0,2230.0,4412.0,73.0,0.712,Chip ,Food,838.28,0
712246983,53,M,3,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,210534.0,2,Blue,325.0,0,90.0,2023-03-12,Week-11,Q1,2023,16748.0,2413.0,15338.0,121.0,0.144,Chip ,Travel,2607.46,0
712253058,34,M,0,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,52924.0,3,Blue,250.0,1,95.0,2023-03-12,Week-11,Q1,2023,2097.0,1255.0,4189.0,83.0,0.598,Swipe ,Entertainment,754.02,0
712255458,49,F,4,Graduate,Married,TX,91750,yes,yes,yes,cellular,White-collar,33256.0,1,Blue,380.0,1,128.0,2023-03-12,Week-11,Q1,2023,8418.0,2051.0,2879.0,63.0,0.244,Swipe ,Grocery,489.43,0
712256358,49,F,3,Graduate,Married,TX,91750,no,yes,no,unknown,White-collar,136787.0,2,Blue,140.0,1,99.0,2023-03-12,Week-11,Q1,2023,22729.0,1581.0,13672.0,110.0,0.07,Swipe ,Bills,1777.36,0
712257258,45,F,2,Graduate,Married,NY,91750,yes,no,yes,cellular,Selfemployeed,14183.0,3,Blue,150.0,1,76.0,2023-03-12,Week-11,Q1,2023,1457.0,0.0,1441.0,39.0,0.0,Chip ,Travel,216.15,0
712258308,52,F,3,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,60126.0,3,Blue,485.0,0,117.0,2023-03-12,Week-11,Q1,2023,2755.0,1483.0,4394.0,75.0,0.538,Swipe ,Travel,1098.5,0
712260633,45,M,3,Graduate,Single,CA,90250,no,no,no,cellular,White-collar,135833.0,1,Blue,360.0,1,165.0,2023-03-12,Week-11,Q1,2023,26923.0,2461.0,13643.0,94.0,0.091,Chip ,Travel,1637.16,0
712263258,61,F,0,Graduate,Married,NJ,91750,no,yes,no,cellular,Blue-collar,36780.0,3,Blue,470.0,0,120.0,2023-03-12,Week-11,Q1,2023,2468.0,0.0,3371.0,62.0,0.0,Swipe ,Entertainment,202.26,0
712265508,53,F,2,Graduate,Single,NJ,91750,yes,yes,no,cellular,White-collar,113787.0,3,Blue,340.0,0,138.0,2023-03-12,Week-11,Q1,2023,4015.0,0.0,8363.0,65.0,0.0,Swipe ,Food,1170.82,0
712266633,51,M,1,High School,Unknown,NY,91750,yes,no,no,cellular,Govt,116947.0,3,Blue,195.0,1,94.0,2023-03-12,Week-11,Q1,2023,14800.0,1020.0,8796.0,94.0,0.069,Swipe ,Entertainment,1055.52,0
712267983,62,F,1,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,28257.0,3,Blue,300.0,0,76.0,2023-03-12,Week-11,Q1,2023,3023.0,2517.0,2477.0,42.0,0.833,Chip ,Bills,445.86,0
712268808,52,F,3,Unknown,Single,TX,91750,no,yes,no,cellular,Businessman,116723.0,3,Silver,375.0,0,67.0,2023-03-12,Week-11,Q1,2023,34516.0,2443.0,8765.0,105.0,0.071,Swipe ,Bills,1577.7,0
712270158,50,M,4,High School,Married,TX,91750,yes,no,no,cellular,Blue-collar,10046.0,3,Blue,405.0,0,42.0,2023-03-12,Week-11,Q1,2023,2052.0,1250.0,1208.0,31.0,0.609,Swipe ,Bills,157.04,0
712271958,33,M,4,Graduate,Single,NY,91750,yes,no,no,cellular,White-collar,40195.0,3,Blue,275.0,0,81.0,2023-03-12,Week-11,Q1,2023,9782.0,1793.0,3672.0,75.0,0.183,Chip ,Travel,257.04,0
712275108,63,F,1,Graduate,Married,FL,91750,no,yes,yes,unknown,Businessman,19125.0,3,Blue,375.0,0,82.0,2023-03-12,Week-11,Q1,2023,5146.0,1618.0,1955.0,44.0,0.314,Swipe ,Bills,175.95,0
712278108,39,M,2,Graduate,Married,TX,91750,yes,no,no,cellular,Retirees,79681.0,3,Blue,100.0,1,108.0,2023-03-12,Week-11,Q1,2023,1963.0,1112.0,4821.0,67.0,0.566,Swipe ,Grocery,530.31,0
712279683,36,F,3,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,32038.0,1,Blue,300.0,0,103.0,2023-03-12,Week-11,Q1,2023,9114.0,0.0,2740.0,52.0,0.0,Swipe ,Bills,301.4,0
712281183,43,F,4,Unknown,Single,TX,91750,yes,no,no,cellular,Blue-collar,13782.0,2,Blue,175.0,1,83.0,2023-03-12,Week-11,Q1,2023,24336.0,856.0,1425.0,33.0,0.035,Swipe ,Entertainment,256.5,0
712283808,42,F,2,Uneducated,Married,NY,91750,no,no,no,unknown,White-collar,19263.0,1,Silver,150.0,0,114.0,2023-03-12,Week-11,Q1,2023,10062.0,1149.0,1964.0,44.0,0.114,Swipe ,Entertainment,432.08,0
712285908,49,M,2,Uneducated,Married,NY,91750,no,no,yes,unknown,Businessman,96512.0,2,Blue,395.0,1,100.0,2023-03-12,Week-11,Q1,2023,2481.0,1925.0,5228.0,73.0,0.776,Swipe ,Fuel,313.68,0
712287333,38,M,2,Unknown,Married,FL,91750,no,yes,no,cellular,Retirees,48702.0,1,Blue,300.0,0,75.0,2023-03-12,Week-11,Q1,2023,34516.0,2055.0,4048.0,74.0,0.06,Swipe ,Bills,931.04,0
712288158,39,F,1,Graduate,Unknown,TX,91750,yes,no,yes,cellular,Selfemployeed,33110.0,2,Blue,365.0,0,94.0,2023-03-12,Week-11,Q1,2023,4631.0,1991.0,2864.0,37.0,0.43,Swipe ,Travel,658.72,0
712290258,65,F,0,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,48910.0,2,Blue,445.0,1,87.0,2023-03-12,Week-11,Q1,2023,2636.0,1840.0,4056.0,67.0,0.698,Chip ,Fuel,730.08,0
712291308,50,F,4,Graduate,Single,NY,91750,no,yes,no,unknown,Govt,17106.0,3,Blue,150.0,1,87.0,2023-03-12,Week-11,Q1,2023,2259.0,1721.0,1852.0,38.0,0.762,Swipe ,Bills,296.32,0
712292133,32,F,0,Unknown,Married,CA,91750,no,yes,no,cellular,Blue-collar,21584.0,3,Blue,495.0,1,91.0,2023-03-12,Week-11,Q1,2023,2330.0,2294.0,2107.0,40.0,0.985,Chip ,Entertainment,189.63,0
712294083,51,F,2,Graduate,Single,TX,91750,yes,yes,no,cellular,Govt,26236.0,1,Blue,250.0,0,96.0,2023-03-12,Week-11,Q1,2023,3778.0,0.0,2367.0,45.0,0.0,Swipe ,Fuel,189.36,0
712294983,36,M,3,High School,Married,NJ,91750,no,no,no,cellular,Govt,65269.0,3,Blue,445.0,0,108.0,2023-03-12,Week-11,Q1,2023,1947.0,1160.0,4496.0,71.0,0.596,Chip ,Travel,629.44,0
712296408,57,F,4,Uneducated,Married,NY,91750,no,yes,no,unknown,Businessman,221274.0,2,Gold,395.0,0,109.0,2023-03-12,Week-11,Q1,2023,12958.0,2273.0,15681.0,96.0,0.175,Chip ,Travel,2352.15,0
712297683,59,F,1,Graduate,Married,FL,91750,yes,yes,no,cellular,Blue-collar,23327.0,3,Blue,300.0,0,115.0,2023-03-12,Week-11,Q1,2023,1781.0,0.0,2196.0,35.0,0.0,Swipe ,Grocery,549.0,0
712298883,65,F,1,Graduate,Married,NY,91750,yes,no,no,unknown,Govt,34097.0,3,Blue,370.0,1,81.0,2023-03-12,Week-11,Q1,2023,1438.3,663.0,2987.0,73.0,0.461,Swipe ,Bills,746.75,0
712299858,40,F,1,High School,Single,TX,91750,yes,no,no,unknown,Blue-collar,12518.0,2,Blue,490.0,0,100.0,2023-03-12,Week-11,Q1,2023,2077.0,1571.0,1365.0,38.0,0.756,Swipe ,Bills,150.15,0
712300683,48,M,4,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,84452.0,1,Blue,435.0,1,80.0,2023-03-12,Week-11,Q1,2023,1438.3,0.0,4897.0,96.0,0.0,Swipe ,Bills,293.82,0
712302783,37,F,2,High School,Single,CA,91750,yes,no,no,cellular,Blue-collar,61907.0,3,Blue,365.0,1,106.0,2023-03-12,Week-11,Q1,2023,2468.0,872.0,4426.0,76.0,0.353,Swipe ,Fuel,1283.54,0
712303908,63,M,1,Graduate,Single,CA,91750,yes,no,no,cellular,Selfemployeed,37057.0,1,Blue,250.0,0,81.0,2023-03-12,Week-11,Q1,2023,2633.0,1924.0,3407.0,66.0,0.731,Chip ,Grocery,851.75,0
712305333,59,M,0,High School,Single,NY,91750,no,yes,no,cellular,Businessman,49165.0,2,Blue,420.0,1,114.0,2023-03-12,Week-11,Q1,2023,4386.0,2505.0,4064.0,65.0,0.571,Swipe ,Bills,772.16,0
712307283,44,F,2,Graduate,Single,VA,91750,yes,no,yes,cellular,Selfemployeed,24015.0,3,Blue,150.0,1,120.0,2023-03-12,Week-11,Q1,2023,9090.0,2517.0,2239.0,43.0,0.277,Swipe ,Bills,358.24,0
712309758,55,F,4,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,58786.0,2,Blue,300.0,1,94.0,2023-03-12,Week-11,Q1,2023,13921.0,1201.0,4351.0,75.0,0.086,Chip ,Entertainment,348.08,0
712311258,40,M,3,Graduate,Married,FL,91750,no,no,no,unknown,Retirees,72019.0,1,Blue,300.0,0,94.0,2023-03-12,Week-11,Q1,2023,1906.0,1259.0,4634.0,54.0,0.661,Swipe ,Entertainment,741.44,0
712312908,43,M,2,Unknown,Single,FL,91750,no,no,no,cellular,Selfemployeed,44515.0,1,Blue,325.0,0,79.0,2023-03-12,Week-11,Q1,2023,2424.0,0.0,3890.0,66.0,0.0,Swipe ,Fuel,778.0,0
712315683,46,F,3,Graduate,Unknown,CA,91750,yes,no,no,cellular,Selfemployeed,5225.0,3,Blue,345.0,0,65.0,2023-03-12,Week-11,Q1,2023,1981.0,1518.0,973.0,25.0,0.766,Swipe ,Bills,136.22,0
712319058,33,F,4,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,28114.0,3,Blue,95.0,1,106.0,2023-03-12,Week-11,Q1,2023,4671.0,1933.0,2468.0,58.0,0.414,Swipe ,Bills,666.36,0
712319958,65,F,0,High School,Married,FL,91750,yes,yes,no,cellular,Selfemployeed,43661.0,3,Blue,405.0,0,72.0,2023-03-12,Week-11,Q1,2023,12154.0,2517.0,3853.0,71.0,0.207,Swipe ,Bills,385.3,0
712322058,45,F,2,Uneducated,Married,NY,91750,yes,yes,yes,cellular,White-collar,37270.0,2,Blue,175.0,0,103.0,2023-03-12,Week-11,Q1,2023,2046.0,1694.0,3432.0,49.0,0.828,Swipe ,Bills,274.56,0
712323183,28,M,0,High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,41267.0,3,Blue,300.0,1,113.0,2023-03-12,Week-11,Q1,2023,3224.0,0.0,3738.0,63.0,0.0,Swipe ,Fuel,598.08,0
712325433,61,M,1,Uneducated,Married,FL,91750,no,yes,no,cellular,Businessman,51228.0,1,Blue,300.0,0,100.0,2023-03-19,Week-12,Q1,2023,1493.0,792.0,4131.0,80.0,0.53,Chip ,Travel,537.03,0
712326708,43,M,3,Graduate,Unknown,NY,91750,no,yes,yes,cellular,White-collar,62556.0,1,Blue,455.0,0,110.0,2023-03-19,Week-12,Q1,2023,2552.0,2220.0,4437.0,61.0,0.87,Swipe ,Fuel,843.03,0
712327608,53,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,25654.0,3,Blue,125.0,0,76.0,2023-03-19,Week-12,Q1,2023,2708.0,0.0,2321.0,45.0,0.0,Swipe ,Grocery,371.36,0
712329933,60,M,0,Graduate,Married,AK,99504,yes,yes,no,cellular,Retirees,19883.0,2,Blue,410.0,1,47.0,2023-03-19,Week-12,Q1,2023,3654.0,0.0,1998.0,44.0,0.0,Online ,Bills,239.76,0
712332183,41,M,1,Graduate,Married,TX,91750,yes,no,no,cellular,White-collar,45491.0,1,Blue,125.0,1,112.0,2023-03-19,Week-12,Q1,2023,29535.0,895.0,3934.0,74.0,0.03,Chip ,Entertainment,314.72,0
712335858,51,M,2,Post-Graduate,Unknown,FL,91750,no,no,no,cellular,Selfemployeed,82235.0,2,Blue,300.0,0,66.0,2023-03-19,Week-12,Q1,2023,2620.0,2081.0,4867.0,67.0,0.794,Swipe ,Entertainment,438.03,0
712337208,50,M,4,High School,Married,TX,91750,no,yes,no,unknown,White-collar,135983.0,1,Blue,200.0,1,83.0,2023-03-19,Week-12,Q1,2023,23731.0,1890.0,13647.0,93.0,0.08,Chip ,Travel,3548.22,0
712338033,48,F,4,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,14975.0,2,Blue,365.0,1,116.0,2023-03-19,Week-12,Q1,2023,15982.0,1691.0,1687.0,40.0,0.106,Swipe ,Grocery,354.27,1
712340733,42,F,3,Unknown,Single,TX,91750,yes,no,no,cellular,Blue-collar,15828.0,3,Blue,405.0,0,153.0,2023-03-19,Week-12,Q1,2023,19373.0,1142.0,1792.0,48.0,0.059,Swipe ,Bills,430.08,1
712341933,57,F,2,Unknown,Single,FL,91750,yes,yes,yes,unknown,White-collar,133164.0,3,Gold,200.0,1,55.0,2023-03-19,Week-12,Q1,2023,34516.0,1662.0,13578.0,105.0,0.048,Swipe ,Fuel,3937.62,1
712342833,47,M,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,48548.0,1,Blue,125.0,1,94.0,2023-03-19,Week-12,Q1,2023,5905.0,2248.0,4042.0,80.0,0.381,Chip ,Bills,929.66,1
712347258,38,M,1,Unknown,Single,FL,91750,no,no,no,cellular,Blue-collar,61421.0,1,Blue,300.0,0,86.0,2023-03-19,Week-12,Q1,2023,2209.0,0.0,4419.0,68.0,0.0,Chip ,Food,927.99,1
712349808,49,F,3,High School,Married,FL,91750,no,yes,no,cellular,Selfemployeed,52632.0,1,Blue,175.0,0,54.0,2023-03-19,Week-12,Q1,2023,12310.0,670.0,4176.0,76.0,0.054,Chip ,Food,292.32,0
712350858,32,F,0,Unknown,Single,FL,91750,no,no,no,unknown,Selfemployeed,11546.0,1,Blue,270.0,0,81.0,2023-03-19,Week-12,Q1,2023,9366.0,1104.0,1303.0,39.0,0.118,Swipe ,Bills,156.36,0
712351908,37,M,3,Uneducated,Married,CA,91750,no,yes,no,cellular,Businessman,110182.0,3,Blue,280.0,0,93.0,2023-03-19,Week-12,Q1,2023,26438.0,1655.0,8029.0,81.0,0.063,Swipe ,Bills,1525.51,0
712361583,34,F,4,Graduate,Single,NY,91750,yes,yes,no,unknown,Selfemployeed,41613.0,3,Silver,295.0,1,111.0,2023-03-19,Week-12,Q1,2023,34516.0,760.0,3756.0,67.0,0.022,Chip ,Fuel,563.4,0
712363158,48,M,3,Doctorate,Single,FL,91750,yes,yes,yes,unknown,Businessman,181991.0,2,Blue,150.0,0,125.0,2023-03-19,Week-12,Q1,2023,20101.0,1299.0,14732.0,115.0,0.065,Chip ,Entertainment,1473.2,0
712364283,42,F,2,Uneducated,Married,NY,91750,yes,yes,no,telephone,Selfemployeed,46178.0,2,Blue,280.0,0,71.0,2023-03-19,Week-12,Q1,2023,2222.0,1398.0,3960.0,79.0,0.629,Swipe ,Bills,1069.2,0
712365483,61,F,0,High School,Single,FL,91750,no,no,no,cellular,Govt,40464.0,2,Blue,125.0,0,60.0,2023-03-19,Week-12,Q1,2023,9619.0,1731.0,3690.0,76.0,0.18,Chip ,Fuel,627.3,0
712367658,53,M,2,High School,Married,MI,91750,yes,no,no,unknown,White-collar,144245.0,2,Blue,225.0,0,117.0,2023-03-19,Week-12,Q1,2023,22104.0,1783.0,13830.0,112.0,0.081,Swipe ,Food,1936.2,0
712369308,55,F,1,Unknown,Married,CA,91750,no,yes,no,unknown,White-collar,19408.0,1,Blue,300.0,1,91.0,2023-03-19,Week-12,Q1,2023,3646.0,1047.0,1969.0,38.0,0.287,Chip ,Grocery,571.01,0
712370208,44,F,4,Graduate,Married,VA,91750,no,yes,no,unknown,Selfemployeed,12627.0,3,Blue,420.0,1,100.0,2023-03-19,Week-12,Q1,2023,17131.0,1213.0,1371.0,37.0,0.071,Swipe ,Bills,109.68,0
712372158,32,F,0,High School,Married,TX,91750,no,yes,no,cellular,Govt,17226.0,2,Blue,375.0,1,49.0,2023-03-19,Week-12,Q1,2023,34516.0,2086.0,1859.0,47.0,0.06,Swipe ,Bills,390.39,0
712373208,52,F,3,High School,Married,CA,91750,no,no,no,unknown,Selfemployeed,1250.0,1,Blue,350.0,0,82.0,2023-03-19,Week-12,Q1,2023,3312.0,0.0,647.0,19.0,0.0,Swipe ,Bills,129.4,0
712374708,37,M,1,Uneducated,Married,TX,91750,yes,yes,no,cellular,White-collar,150611.0,2,Blue,245.0,0,88.0,2023-03-19,Week-12,Q1,2023,23103.0,897.0,14049.0,120.0,0.039,Chip ,Travel,1966.86,0
712375758,58,F,2,High School,Single,FL,91750,yes,no,no,telephone,Blue-collar,14573.0,3,Blue,245.0,1,53.0,2023-03-19,Week-12,Q1,2023,16393.0,1423.0,1461.0,42.0,0.087,Swipe ,Bills,336.03,0
712378983,39,M,4,Graduate,Married,CA,91750,no,yes,no,unknown,Businessman,30491.0,3,Blue,395.0,1,117.0,2023-03-19,Week-12,Q1,2023,7570.0,965.0,2599.0,61.0,0.127,Swipe ,Food,467.82,0
712381683,43,M,2,High School,Unknown,TX,91750,yes,no,no,cellular,Businessman,112762.0,2,Blue,470.0,1,69.0,2023-03-19,Week-12,Q1,2023,7469.0,837.0,8281.0,80.0,0.112,Swipe ,Fuel,1904.63,0
712389108,47,F,4,Uneducated,Married,CA,91750,no,no,no,telephone,Govt,48969.0,3,Blue,150.0,0,76.0,2023-03-19,Week-12,Q1,2023,2570.0,2107.0,4058.0,83.0,0.82,Swipe ,Food,1055.08,0
712390683,54,F,2,Graduate,Single,NY,91750,no,yes,yes,cellular,Businessman,218011.0,3,Blue,345.0,1,110.0,2023-03-19,Week-12,Q1,2023,13409.0,1255.0,15573.0,99.0,0.094,Chip ,Grocery,3893.25,0
712392108,26,F,0,Uneducated,Single,FL,91750,no,yes,no,cellular,Selfemployeed,14326.0,1,Blue,440.0,1,166.0,2023-03-19,Week-12,Q1,2023,10305.0,691.0,1451.0,25.0,0.067,Swipe ,Bills,116.08,0
712394283,40,M,3,Graduate,Married,FL,91750,yes,no,no,cellular,Govt,93533.0,3,Blue,395.0,1,94.0,2023-03-19,Week-12,Q1,2023,1791.0,1314.0,5109.0,79.0,0.734,Online ,Bills,1277.25,0
712395408,65,F,0,Graduate,Single,FL,91750,no,yes,no,cellular,Businessman,29542.0,1,Blue,95.0,1,79.0,2023-03-19,Week-12,Q1,2023,1495.0,691.0,2552.0,42.0,0.462,Swipe ,Fuel,204.16,0
712396908,37,F,3,Graduate,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,14975.0,2,Blue,175.0,1,100.0,2023-03-19,Week-12,Q1,2023,2436.0,680.0,1570.0,29.0,0.279,Swipe ,Bills,298.3,0
712399308,44,F,2,Graduate,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,22428.0,3,Blue,365.0,0,115.0,2023-03-19,Week-12,Q1,2023,2989.0,2387.0,2143.0,67.0,0.799,Swipe ,Food,471.46,0
712401033,49,F,1,Graduate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,23194.0,1,Blue,425.0,1,166.0,2023-03-19,Week-12,Q1,2023,1438.3,928.0,2186.0,59.0,0.645,Swipe ,Bills,284.18,0
712403358,42,F,3,High School,Married,FL,91750,no,yes,yes,cellular,Selfemployeed,57099.0,3,Blue,365.0,0,97.0,2023-03-19,Week-12,Q1,2023,1438.3,696.0,4307.0,76.0,0.484,Chip ,Bills,1249.03,0
712404483,44,M,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Businessman,95433.0,3,Blue,245.0,0,98.0,2023-03-19,Week-12,Q1,2023,3989.0,2514.0,5189.0,82.0,0.63,Chip ,Bills,622.68,0
712405908,56,M,2,Uneducated,Single,WA,53010,yes,yes,yes,cellular,White-collar,107691.0,3,Blue,300.0,1,78.0,2023-03-19,Week-12,Q1,2023,24670.0,1623.0,7772.0,76.0,0.066,Swipe ,Food,1088.08,0
712407033,38,M,1,High School,Single,IA,91750,yes,yes,no,cellular,Businessman,52567.0,2,Silver,415.0,1,110.0,2023-03-19,Week-12,Q1,2023,34516.0,2403.0,4174.0,59.0,0.07,Swipe ,Grocery,500.88,0
712407783,44,M,3,Graduate,Married,TX,91750,no,yes,yes,cellular,Govt,63157.0,3,Blue,390.0,1,99.0,2023-03-19,Week-12,Q1,2023,1809.0,1181.0,4452.0,83.0,0.653,Swipe ,Food,489.72,0
712410858,31,M,0,Uneducated,Married,NY,91750,no,yes,no,cellular,Govt,51595.0,3,Blue,485.0,1,112.0,2023-03-19,Week-12,Q1,2023,2315.0,1336.0,4143.0,65.0,0.577,Swipe ,Food,1077.18,0
712411908,47,F,3,Unknown,Married,NY,91750,no,yes,no,cellular,Selfemployeed,49487.0,3,Blue,435.0,0,147.0,2023-03-19,Week-12,Q1,2023,21158.0,0.0,4071.0,67.0,0.0,Swipe ,Grocery,1058.46,0
712412958,46,F,3,Uneducated,Single,CA,90025,yes,no,no,cellular,Businessman,176845.0,3,Silver,125.0,0,98.0,2023-03-19,Week-12,Q1,2023,18266.0,822.0,14615.0,124.0,0.045,Swipe ,Bills,3361.45,0
712414908,43,M,2,Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,89170.0,2,Blue,345.0,1,79.0,2023-03-19,Week-12,Q1,2023,3241.0,0.0,4992.0,80.0,0.0,Chip ,Grocery,998.4,0
712419708,46,F,4,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,23300.0,3,Blue,270.0,0,115.0,2023-03-19,Week-12,Q1,2023,4930.0,2259.0,2194.0,53.0,0.458,Swipe ,Bills,482.68,0
712420833,43,F,2,Unknown,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975.0,2,Blue,480.0,1,50.0,2023-03-19,Week-12,Q1,2023,16031.0,2245.0,1527.0,57.0,0.14,Swipe ,Entertainment,381.75,0
712423233,47,F,4,Uneducated,Married,CA,91750,yes,no,no,cellular,Businessman,41512.0,2,Blue,355.0,1,112.0,2023-03-19,Week-12,Q1,2023,22919.0,1368.0,3752.0,71.0,0.06,Online ,Grocery,300.16,0
712425258,46,F,4,Uneducated,Unknown,TX,91750,no,yes,no,telephone,Businessman,55645.0,3,Blue,300.0,1,117.0,2023-03-19,Week-12,Q1,2023,1859.0,1379.0,4260.0,72.0,0.742,Chip ,Fuel,639.0,0
712428333,38,F,2,High School,Married,NY,91750,yes,no,yes,cellular,Blue-collar,48459.0,1,Blue,425.0,0,44.0,2023-03-19,Week-12,Q1,2023,2930.0,1901.0,4041.0,75.0,0.649,Chip ,Entertainment,1091.07,0
712429458,34,F,0,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,48858.0,2,Blue,380.0,1,55.0,2023-03-19,Week-12,Q1,2023,4772.0,1770.0,4054.0,72.0,0.371,Online ,Entertainment,729.72,0
712431183,43,M,2,Uneducated,Married,MI,91750,yes,yes,no,cellular,Businessman,97210.0,3,Blue,440.0,0,78.0,2023-03-19,Week-12,Q1,2023,2164.0,0.0,5282.0,80.0,0.0,Swipe ,Food,1109.22,0
712433508,50,F,3,Uneducated,Married,NY,91750,no,no,yes,unknown,Selfemployeed,1250.0,3,Blue,285.0,0,43.0,2023-03-19,Week-12,Q1,2023,1438.3,0.0,724.0,16.0,0.0,Swipe ,Bills,108.6,0
712434708,40,F,4,Uneducated,Married,TX,91750,yes,no,no,cellular,Govt,31452.0,2,Blue,250.0,1,51.0,2023-03-19,Week-12,Q1,2023,3302.0,2517.0,2682.0,47.0,0.762,Chip ,Entertainment,268.2,0
712437108,61,M,0,Graduate,Married,CA,91750,no,no,no,telephone,Retirees,83687.0,3,Blue,430.0,0,84.0,2023-03-19,Week-12,Q1,2023,14044.0,0.0,4889.0,89.0,0.0,Swipe ,Grocery,831.13,0
712438308,38,M,3,Graduate,Single,FL,91750,no,yes,no,telephone,Businessman,236211.0,3,Platinum,440.0,0,78.0,2023-03-19,Week-12,Q1,2023,7469.0,0.0,16730.0,122.0,0.0,Chip ,Bills,4517.1,0
712440483,53,F,3,Graduate,Married,TX,91750,no,no,no,telephone,Selfemployeed,8250.0,3,Blue,250.0,1,94.0,2023-03-19,Week-12,Q1,2023,5413.0,1836.0,1164.0,43.0,0.339,Swipe ,Entertainment,232.8,0
712441308,53,M,2,Unknown,Married,NY,91750,yes,yes,no,cellular,White-collar,119148.0,3,Blue,490.0,1,80.0,2023-03-19,Week-12,Q1,2023,29295.0,0.0,9865.0,65.0,0.0,Chip ,Entertainment,2663.55,0
712442508,55,F,2,Graduate,Married,FL,91750,no,no,no,unknown,Blue-collar,37676.0,1,Blue,195.0,0,111.0,2023-03-19,Week-12,Q1,2023,1438.3,783.0,3464.0,70.0,0.544,Swipe ,Entertainment,796.72,0
712443558,45,F,2,Graduate,Married,NY,91750,no,no,no,cellular,Retirees,19822.0,2,Blue,140.0,0,147.0,2023-03-19,Week-12,Q1,2023,22125.0,0.0,1994.0,57.0,0.0,Swipe ,Grocery,199.4,0
712444533,58,F,1,Doctorate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,44264.0,1,Blue,430.0,1,80.0,2023-03-19,Week-12,Q1,2023,14418.0,0.0,3880.0,68.0,0.0,Chip ,Bills,1047.6,0
712445583,46,F,4,High School,Single,TX,91750,no,yes,no,unknown,Selfemployeed,25668.0,3,Blue,300.0,0,92.0,2023-03-19,Week-12,Q1,2023,2299.0,0.0,2323.0,47.0,0.0,Swipe ,Bills,162.61,0
712446783,50,F,2,Doctorate,Single,TX,91750,no,no,no,cellular,Govt,26749.0,3,Blue,200.0,0,116.0,2023-03-19,Week-12,Q1,2023,4038.0,1530.0,2400.0,41.0,0.379,Chip ,Food,504.0,0
